session,mp_name,constituency,days_attended
9,kodikunnilsuresh,mavelikkara,14
9,rkbharathimohan,mayiladuthurai,20
9,kothaprabhakarreddy,medak,13
9,sandhyaroy,medinipur,12
9,rajendraagrawal,meerut,20
9,anupriyapatel,mirzapur,7
9,anjubala,misrikh,20
9,clruala,mizoram,16
9,kaushalkishore,mohanlalganj,19
9,kunwarsarveshkumar,moradabad,19
9,anoopmishra,morena,14
9,gopalchinayyashetty,mumbai-north,20
9,poonammahajan,mumbai-north-central,17
9,kiritsomaiya,mumbai-north-east,20
9,gajananchandrakantkirtikar,mumbai-north-west,14
9,arvindganpatsawant,mumbai-south,20
9,rahulrameshshewale,mumbai-south-central,19
9,veenadevi,munger,20
9,mdbadaruddozakhan,murshidabad,16
9,ajaynishad,muzaffarpur,19
9,prathapsimha,mysore,19
9,balabhadramajhi,nabarangpur,20
9,neiphiurio,nagaland,15
9,kgopal,nagapattinam,20
9,nandiyellaiah,nagarkurnool,8
9,crchaudhary,nagaur,1
9,yashwantsingh,nagina,19
9,bhagatsinghkoshyari,nainital-udhamsinghnagar,19
9,kaushalendrakumar,nalanda,20
9,guthasukhenderreddy,nalgonda,5
9,prsundaram,namakkal,20
9,ashokshankarraochavan,nanded,12
9,heenavijaygavit,nandurbar,20
9,spyreddy,nandyal,2
9,rayapatisambasivarao,narasaraopet,5
9,gokarajugangaraju,narsapuram,18
9,hemanttukaramgodse,nashik,19
9,crpatil,navsari,19
9,rajengohain,nawgong,16
9,mrajamohanreddy,nellore,19
9,meenakshilekhi,newdelhi,16
9,gopalakrishnanchinnaraj,nilgiris,20
9,kavithakalvakuntala,nizamabad,9
9,georgebaker,nominatedanglo-indian,19
9,richardhay,nominatedanglo-indian,20
9,manojtiwari,northeastdelhi,18
9,uditraj,northwestdelhi,19
9,yvsubbareddy,ongole,20
9,ravindravishwanathgaikwad,osmanabad,20
9,thangsobaite,outermanipur,20
9,mbrajesh,palakkad,19
9,vishnudayalram,palamu,20
9,chintamanwanaga,palghar,20
9,ppchaudhary,pali,1
9,prabhatsinhchouhan,panchmahal,18
9,sanjayharibhaujadhav,parbhani,14
9,sanjayjaiswal,paschimchamparan,19
9,liladharbhaivaghela,patan,20
9,antoantony,pathanamthitta,19
9,dharamviragandhi,patiala,13
9,shatrughansinha,patnasahib,11
9,balkasuman,peddapalle,13
9,rpmarutharajaa,perambalur,19
9,keshavprasadmaurya,phulpur,14
9,cmahendran,pollachi,20
9,etmohammadbasheer,ponnani,16
9,vittalbhaihansrajbhairadadiya,porbandar,3
9,kunwarharibanshsingh,pratapgarh,18
9,rradhakrishnan,puducherry,15
9,anilshirole,pune,18
9,pinakimisra,puri,17
9,santoshkumar,purnia,17
9,mrigankamahato,purulia,12
9,soniagandhi,raebareli,8
9,bvnayak,raichur,10
9,mohammadsalim,raiganj,19
9,rameshbais,raipur,20
9,magantimuralimohan,rajahmundry,12
9,midhunreddy,rajampet,1
9,rodmalnagar,rajgarh,20
9,mohanbhaikundariya,rajkot,19
9,vijaykumarhansdak,rajmahal,20
9,abhisheksingh,rajnandgaon,18
9,hariomsinghrathore,rajsamand,1
9,aanwharraajhaa,ramanathapuram,19
9,nepalsingh,rampur,20
9,krupalbalajitumane,ramtek,17
9,tapasmandal,ranaghat,15
9,ramtahalchoudhary,ranchi,20
9,kantilalbhuria,ratlam,17
9,vinayakbhauraoraut,ratnagiri-sindhudurg,19
9,rakshakhadse,raver,19
9,janardanmishra,rewa,19
9,chhotelal,robertsganj,17
9,deependersinghhooda,rohtak,17
9,dipsinhshankarsinhrathod,sabarkantha,20
9,laxminarayanyadav,sagar,19
9,raghavlakhanpal,saharanpur,18
9,vpanneerselvam,salem,18
9,ravinderkushwaha,salempur,17
9,ramchandrapaswan,samastipur,15
9,nagendrakumarpradhan,sambalpur,19
9,satyapalsingh,sambhal,20
9,sanjaykakaramchandrapatil,sangli,15
9,bhagwantmann,sangrur,4
9,sharadtripathi,santkabirnagar,20
9,chhedipaswan,sasaram,19
9,ganeshsingh,satna,20
9,kalyanbanerjee,serampore,14
9,ramadevi,sheohar,19
9,vincenthpala,shillong,18
9,virendrakashyap,shimla,20
9,bsyeddyurappa,shimoga,17
9,sadashivkisanlokhande,shirdi,16
9,shivajiapatil,shirur,15
9,daddanmishra,shrawasti,20
9,ritipathak,sidhi,20
9,sumedhanandsaraswati,sikar,19
9,premdasrai,sikkim,18
9,kmsushmitadev,silchar,17
9,laxmangiluwa,singhbhum,20
9,charanjeetsinghrori,sirsa,15
9,ramkumarsharma,sitamarhi,19
9,rajeshverma,sitapur,18
9,prsenthilnathan,sivaganga,19
9,omprakashyadav,siwan,20
9,sharadbansode,solapur,20
9,rameshkaushik,sonipat,20
9,rameshbidhuri,southdelhi,19
9,narendrakeshavsawaikar,southgoa,20
9,kinjarapurammohannaidu,srikakulam,19
9,knramachandran,sriperumbudur,18
9,ferozevarungandhi,sultanpur,19
9,ranjeetranjan,supaul,17
9,darshanavikramjardosh,surat,18
9,devajibhaifatepara,surendranagar,19
9,kamalbhansinghmarabi,surguja,14
9,malarajyalaxmishah,tehrigarhwal,18
9,mvasanthi,tenkasi,20
9,ramprasadsarmah,tezpur,19
9,rajanbaburaovichare,thane,20
9,kparasuraman,thanjavur,18
9,rparthipan,theni,20
9,shashitharoor,thiruvananthapuram,18
9,jjayasinghthiyagarajnaterjee,thoothukkudi,20
9,cnjayadevan,thrissur,17
9,virendrakumar,tikamgarh,20
9,pkumar,tiruchirappalli,18
9,krpprabakaran,tirunelveli,20
9,varaprasadaraovelagapalli,tirupati,18
9,vsathyabama,tiruppur,20
9,pvenugopal,tiruvallur,20
9,rvanaroja,tiruvannamalai,20
9,sukhbirsinghjaunpuria,tonk-sawaimadhopur,20
9,jitendrachaudhury,tripuraeast,12
9,sankarprasaddatta,tripurawest,20
9,spmuddahanumegowda,tumkur,19
9,cksangma,tura,19
9,arjunlalmeena,udaipur,13
9,jitendrasingh,udhampur,20
9,kmshobhakarandlaje,udupichikmagalur,20
9,nityanandrai,ujiarpur,11
9,chintamanimalviya,ujjain,17
9,sultanahmed,uluberia,10
9,swamisakshijimaharaj,unnao,14
9,anantkumarhegde,uttarakannada,20
9,mullappallyramachandran,vadakara,19
9,ranjanbenbhatt,vadodara,17
9,satishchandradubey,valmikinagar,19
9,kcpatel,valsad,16
9,balasubramaniansenguttuvan,vellore,17
9,srinivaskesineni,vijayawada,10
9,srajendran,viluppuram,20
9,tradhakrishnan,virudhunagar,20
9,haribabukhambhapati,visakhapatnam,20
9,dayakarpasunoori,warangal,10
9,ramdastadas,wardha,17
9,mishanavas,wayanad,17
9,parveshsahibsinghverma,westdelhi,20
9,bhavanagawali,yavatmal-washim,17
9,bheemaraobpatil,zahirabad,18
10,nageshgodam,adilabad,18
10,ramshankar,agra,12
10,pareshrawal,ahmedabadeast,10
10,kiritsolanki,ahmedabadwest,20
10,dilipgandhi,ahmednagar,14
10,sanwarlaljat,ajmer,15
10,devendraaliasbholesingh,akbarpur,18
10,sanjaydhotre,akola,14
10,kcvenugopal,alappuzha,20
10,pkbiju,alathur,20
10,satishkumargautam,aligarh,17
10,dasrathtirkey,alipurduars,19
10,shyamacharangupta,allahabad,14
10,chandnath,alwar,2
10,ravindrababupandula,amalapuram,20
10,rattanlalkataria,ambala,19
10,hariompandey,ambedkarnagar,16
10,rahulgandhi,amethi,12
10,anandraoadsul,amravati,14
10,naranbhaikachhadiya,amreli,20
10,kanwarsinghtanwar,amroha,16
10,muthamsettisrinivasarao,anakapalli,15
10,dilippatel,anand,18
10,premsinghchandumajra,anandpursahib,8
10,jcdivakarreddy,anantapur,13
10,bishnupadaray,andamanandnicobarislands,18
10,dharmendrakumar,aonla,18
10,ghari,arakkonam,13
10,geethakothapalli,araku,20
10,aparupapoddar,arambagh,21
10,velumalai,arani,13
10,taslimuddin,araria,15
10,rksingh,arrah,21
10,ninongering,arunachaleast,15
10,ladukishoreswain,aska,20
10,asampath,attingal,19
10,chandrakantbkhaire,aurangabad,15
10,sushilkumarsingh,aurangabad,19
10,birensinghengti,autonomousdistrict,18
10,mulayamsinghyadav,azamgarh,12
10,dharmendrayadav,badaun,13
10,pcgaddigoudar,bagalkot,20
10,satyapalsingh,baghpat,20
10,adhirranjanchowdhury,baharampur,17
10,sadhvisavitribaiphule,bahraich,14
10,bodhsinghbhagat,balaghat,19
10,rabindrakumarjena,balasore,20
10,bharatsingh,ballia,19
10,kmarpitaghosh,balurghat,19
10,bhaironprasadmishra,banda,21
10,pcmohan,bangalorecentral,20
10,dksuresh,bangalorerural,20
10,mamatathakur,bangaon,20
10,jayprakashnarayanyadav,banka,21
10,devvarmamoonmoonsen,bankura,13
10,kamleshpaswan,bansgaon,13
10,manshankarninama,banswara,17
10,srirammalyadri,bapatla,20
10,priyankasinghrawat,barabanki,18
10,supriyasule,baramati,21
10,muzaffarhussainbaig,baramulla,1
10,kakolighoshdastidar,barasat,17
10,sunilkumarmondal,bardhamanpurba,21
10,mamtazsanghamita,bardhaman-durgapur,21
10,parbhubhaivasava,bardoli,13
10,prabhaskumarsingh,bargarh,16
10,sonaramchoudhary,barmer,20
10,sirajuddinajmal,barpeta,8
10,dineshtrivedi,barrackpur,19
10,idrisali,basirhat,21
10,dineshkashyap,bastar,16
10,harishdwivedi,basti,15
10,pritamgopinathmunde,beed,12
10,bholasingh,begusarai,21
10,sureshcangadi,belgaum,19
10,bsreeramulu,bellary,14
10,sidhantmohapatra,berhampur,11
10,jyotidhurve,betul,20
10,virendrasingh,bhadohi,18
10,arjuncharansethi,bhadrak,11
10,shaileshkumarbulomandal,bhagalpur,16
10,nanabhaufalgunraopatole,bhandara-gondiya,17
10,bahadursinghkoli,bharatpur,21
10,mansukhabhaivasava,bharuch,17
10,bharatishiyal,bhavnagar,20
10,subhashchandrabaheriya,bhilwara,20
10,bhagirathprasad,bhind,17
10,kapilmoreshwarpatil,bhiwandi,19
10,dharamveersingh,bhiwani-mahendragarh,21
10,booranarsaiahgoud,bhongir,13
10,aloksanjar,bhopal,18
10,profprasannakumarpatasani,bhubaneswar,9
10,bhagwanthkhuba,bidar,18
10,kunwarbhartendrasingh,bijnor,19
10,lakhanlalsahu,bilaspur,20
10,satabdiroybanerjee,birbhum,15
10,saumitrakhan,bishnupur,21
10,kalikeshnarayansinghdeo,bolangir,16
10,anupamhazra,bolpur,21
10,bholasingh,bulandshahr,12
10,pratapraoganpatraojadhav,buldhana,13
10,ashwinikumarchoubey,buxar,20
10,innocent,chalakudy,18
10,rdhruvanarayana,chamrajanagar,21
10,kirronkher,chandigarh,18
10,sunilkumarsingh,chatra,21
10,kondavishweshwarreddy,chelvella,21
10,srvijaykumar,chennaicentral,12
10,tgvenkateshbabu,chennainorth,12
10,jayakumarjayavardhan,chennaisouth,13
10,kamalnath,chhindwara,14
10,ramsinhrathwa,chhotaudaipur,20
10,mchandrakasi,chidambaram,12
10,mveerappamoily,chikkballapur,20
10,prakashbhukkeri,chikkodi,12
10,bnchandrappa,chitradurga,20
10,naramallisivaprasad,chittoor,3
10,chandraprakashjoshi,chittorgarh,20
10,rahulkaswan,churu,18
10,pnagarajan,coimbatore,12
10,parthapratimray,coochbehar,10
10,aarunmozhithevan,cuddalore,12
10,bhartruharimahtab,cuttack,13
10,natubhaigomanbhaipatel,dadraandnagarhaveli,13
10,nalinkumarkateel,dakshinakannada,21
10,lalubhaibpatel,damananddiu,12
10,prahladsinghpatel,damoh,21
10,kirtiazad,darbhanga,15
10,harishmeena,dausa,20
10,gmsiddeshwara,davanagere,13
10,manoharuntwal,dewas,15
10,pashupatinathsingh,dhanbad,21
10,savitrithakur,dhar,19
10,anbumaniramadoss,dharmapuri,12
10,pralhadjoshi,dharwad,18
10,rekhaverma,dhaurahra,20
10,tathagatasatpathy,dhenkanal,16
10,badruddinajmal,dhubri,17
10,rameshwarteli,dibrugarh,18
10,mudhayakumar,dindigul,10
10,harishchandradeoramchavan,dindori,16
10,jagdambikapal,domariyaganj,18
10,saugataroy,dumdum,20
10,shibusoren,dumka,10
10,tamradhwajsahu,durg,14
10,maheishgirri,eastdelhi,20
10,venakateswararaomagannti,eluru,12
10,kvthomas,ernakulam,13
10,sselvakumarachinnayan,erode,10
10,rajveersingh,etah,7
10,ashokkumardohrey,etawah,20
10,lallusingh,faizabad,19
10,sadhusingh,faridkot,1
10,mukeshrajput,farrukhabad,17
10,harindersinghkhalsa,fatehgarhsahib,14
10,babulalchaudhary,fatehpursikri,18
10,shersinghghubaya,ferozpur,10
10,akshayyadav,firozabad,10
10,ashokmahadeoraonete,gadchiroli-chimur,5
10,lkadvani,gandhinagar,20
10,nihalchandchauhan,ganganagar,20
10,majgenretdbckhanduriavsm,garhwal,18
10,bijoyachakraborty,gauhati,18
10,harimanjhi,gaya,21
10,harinarayanrajbhar,ghosi,19
10,ravindrakumarpandey,giridih,19
10,nishikantdubey,godda,21
10,kirtivardhansingh,gonda,15
10,janakram,gopalganj,21
10,yogiadityanath,gorakhpur,10
10,mallikarjunkharge,gulbarga,19
10,jyotiradityamadhavraoscindia,guna,16
10,jayadevgalla,guntur,20
10,vinodkhanna,gurdaspur,8
10,anuragsinghthakur,hamirpur,21
10,pushpendrasinghchandel,hamirpur,19
10,anshulverma,hardoi,20
10,rameshpokhriyalnishank,hardwar,14
10,hddevegowda,hassan,12
10,rajeshdiwakar,hathras,21
10,rajushetti,hatkanangle,17
10,shivkumarcudasi,haveri,21
10,kristappanimmala,hindupur,13
10,rajeevshankarraosatav,hingoli,17
10,dushyantchautala,hisar,20
10,ratnadenag,hooghly,20
10,udaypratapsingh,hoshangabad,19
10,prasunbanerjee,howrah,21
10,asaduddinowaisi,hyderabad,19
10,advocatejoicegeorge,idukki,19
10,thokchommeinya,innermanipur,18
10,rakeshsingh,jabalpur,21
10,sugatabose,jadavpur,7
10,kulamanisamal,jagatsinghpur,21
10,arunkumar,jahanabad,18
10,ramcharanbohara,jaipur,18
10,ritatarai,jajpur,15
10,santokhsinghchaudhary,jalandhar,21
10,bhanupratapsinghverma,jalaun,21
10,atnanapatil,jalgaon,13
10,raosahebdanvepatil,jalna,8
10,devjimansingrampatel,jalore,17
10,bijoychandrabarman,jalpaiguri,6
10,jugalkishoresharma,jammu,21
10,poonambenhematbhaimaadam,jamnagar,18
10,bidyutbaranmahato,jamshedpur,21
10,chiragpaswan,jamui,21
10,abhijitmukherjee,jangipur,21
10,kamladevipatle,janjgir-champa,17
10,krishnpratapsingh,jaunpur,17
10,pratimamondal,jaynagar,16
10,dushyantsingh,jhalawar-baran,16
10,birendrakumarchoudhary,jhanjharpur,15
10,umasaren,jhargram,20
10,santoshahlawat,jhunjhunu,21
10,gajendrasinghshekhawat,jodhpur,15
10,kamakhyaprasadtasa,jorhat,6
10,rajeshbhainaranbhaichudasama,junagadh,16
10,vinodchavda,kachchh,18
10,ysavinashreddy,kadapa,5
10,hukumsingh,kairana,21
10,brijbhushansharansingh,kaiserganj,20
10,narasimhamthota,kakinada,21
10,arkakesharideo,kalahandi,19
10,gauravgogoi,kaliabor,18
10,kkamaraj,kallakurichi,13
10,kanteknathshinde,kalyan,15
10,kmaragatham,kancheepuram,13
10,pratyusharajeshwarisingh,kandhamal,20
10,shantakumar,kangra,18
10,vikramusendi,kanker,21
10,dimpleyadav,kannauj,8
10,pksreemathiteacher,kannur,18
10,murlimanoharjoshi,kanpur,21
10,sisiradhikari,kanthi,12
10,manojrajoria,karauli-dholpur,20
10,radheshyambiswas,karimganj,20
10,bvinodkumar,karimnagar,11
10,ashwinikumar,karnal,12
10,pkarunakaran,kasaragod,21
10,tariqanwar,katihar,12
10,vinodkumarsonkar,kaushambi,12
10,"baijyayant""jay""panda",kendrapara,19
10,sakuntalalaguri,keonjhar,19
10,ranjitsinghbrahmpura,khadoorsahib,13
10,choudharymehboobalikaiser,khagaria,18
10,nagendrasingh,khajuraho,11
10,psrinivasareddy,khammam,14
10,nandkumarsinghchauhan,khandwa,7
10,subhashpatel,khargone,19
10,devusinhjesingbhaichauhan,kheda,16
10,ajaymisrateni,kheri,19
10,kariyamunda,khunti,21
10,mohammadasrarulhaque,kishanganj,19
10,ravindrakumarray,kodarma,20
10,nabakumarsaraniahira,kokrajhar,21
10,khmuniyappa,kolar,21
10,dhananjaymahadik,kolhapur,19
10,subratabakshi,kolkatadakshin,5
10,sudipbandyopadhyay,kolkatauttar,20
10,nkpremachandran,kollam,20
10,sangannakaradi,koppal,20
10,jhinahikaka,koraput,13
10,banshilalmahto,korba,21
10,ombirla,kota,19
10,josekmani,kottayam,21
10,mkraghavan,kozhikode,19
10,kashokkumar,krishnagiri,12
10,tapaspaul,krishnanagar,12
10,renukabutta,kurnool,7
10,rajkumarsaini,kurukshetra,11
10,rajeshpandey,kushinagar,16
10,thupstanchhewang,ladakh,21
10,pradanbaruah,lakhimpur,4
10,faizalppmohammad,lakshadweep,15
10,neelamsonker,lalganj,19
10,sunilgaikwad,latur,19
10,sudarshanbhagat,lohardaga,11
10,ravneetsinghbittu,ludhiana,18
10,ramcharitra,machhlishahr,20
10,konakallanarayanarao,machilipatnam,17
10,vijaysinhmohitepatil,madha,14
10,rajeshranjan,madhepura,20
10,hukmdeonarayanyadav,madhubani,17
10,rgopalakrishnan,madurai,9
10,seetaramajmeeranaik,mahabubabad,17
10,apjithenderreddy,mahabubnagar,18
10,pankajchowdhary,maharajganj,16
10,janardansinghsigriwal,maharajganj,21
10,chandulalsahu,mahasamund,21
10,jayshreebenpatel,mahesana,21
10,tejpratapsinghyadav,mainpuri,18
10,eahamed,malappuram,18
10,ahkhanchoudhary,maldahadakshin,16
10,mausamnoor,maldahauttar,11
10,chmallareddy,malkajgiri,17
10,ramswaroopsharma,mandi,21
10,sudheergupta,mandsour,21
10,csputtaraju,mandya,14
10,ramendeka,mangaldoi,16
10,hemamalini,mathura,5
10,choudhurymohanjatua,mathurapur,17
10,rangappabarne,maval,20
10,kodikunnilsuresh,mavelikkara,17
10,rkbharathimohan,mayiladuthurai,12
10,kothaprabhakarreddy,medak,9
10,sandhyaroy,medinipur,10
10,rajendraagrawal,meerut,21
10,anjubala,misrikh,21
10,clruala,mizoram,21
10,kaushalkishore,mohanlalganj,16
10,kunwarsarveshkumar,moradabad,13
10,anoopmishra,morena,14
10,gopalchinayyashetty,mumbai-north,21
10,poonammahajan,mumbai-north-central,14
10,kiritsomaiya,mumbai-north-east,21
10,gajananchandrakantkirtikar,mumbai-north-west,20
10,arvindganpatsawant,mumbai-south,21
10,rahulrameshshewale,mumbai-south-central,21
10,veenadevi,munger,21
10,mdbadaruddozakhan,murshidabad,20
10,ajaynishad,muzaffarpur,21
10,prathapsimha,mysore,20
10,balabhadramajhi,nabarangpur,17
10,neiphiurio,nagaland,11
10,kgopal,nagapattinam,12
10,nandiyellaiah,nagarkurnool,17
10,yashwantsingh,nagina,19
10,bhagatsinghkoshyari,nainital-udhamsinghnagar,10
10,kaushalendrakumar,nalanda,19
10,guthasukhenderreddy,nalgonda,6
10,prsundaram,namakkal,12
10,ashokshankarraochavan,nanded,4
10,heenavijaygavit,nandurbar,11
10,rayapatisambasivarao,narasaraopet,6
10,gokarajugangaraju,narsapuram,14
10,hemanttukaramgodse,nashik,18
10,crpatil,navsari,19
10,rajengohain,nawgong,4
10,mrajamohanreddy,nellore,21
10,meenakshilekhi,newdelhi,21
10,gopalakrishnanchinnaraj,nilgiris,13
10,kavithakalvakuntala,nizamabad,8
10,georgebaker,nominatedanglo-indian,19
10,richardhay,nominatedanglo-indian,21
10,manojtiwari,northeastdelhi,19
10,uditraj,northwestdelhi,21
10,yvsubbareddy,ongole,17
10,ravindravishwanathgaikwad,osmanabad,12
10,thangsobaite,outermanipur,18
10,mbrajesh,palakkad,15
10,vishnudayalram,palamu,21
10,chintamanwanaga,palghar,20
10,prabhatsinhchouhan,panchmahal,20
10,sanjayharibhaujadhav,parbhani,4
10,sanjayjaiswal,paschimchamparan,21
10,liladharbhaivaghela,patan,21
10,antoantony,pathanamthitta,20
10,dharamviragandhi,patiala,10
10,shatrughansinha,patnasahib,17
10,balkasuman,peddapalle,9
10,rpmarutharajaa,perambalur,10
10,keshavprasadmaurya,phulpur,5
10,cmahendran,pollachi,13
10,etmohammadbasheer,ponnani,17
10,vittalbhaihansrajbhairadadiya,porbandar,5
10,kunwarharibanshsingh,pratapgarh,15
10,rradhakrishnan,puducherry,4
10,anilshirole,pune,20
10,pinakimisra,puri,13
10,santoshkumar,purnia,8
10,mrigankamahato,purulia,20
10,soniagandhi,raebareli,6
10,bvnayak,raichur,12
10,mohammadsalim,raiganj,19
10,rameshbais,raipur,18
10,magantimuralimohan,rajahmundry,18
10,midhunreddy,rajampet,11
10,rodmalnagar,rajgarh,19
10,mohanbhaikundariya,rajkot,19
10,vijaykumarhansdak,rajmahal,15
10,abhisheksingh,rajnandgaon,19
10,hariomsinghrathore,rajsamand,18
10,aanwharraajhaa,ramanathapuram,10
10,nepalsingh,rampur,18
10,krupalbalajitumane,ramtek,19
10,tapasmandal,ranaghat,21
10,ramtahalchoudhary,ranchi,21
10,kantilalbhuria,ratlam,19
10,vinayakbhauraoraut,ratnagiri-sindhudurg,11
10,rakshakhadse,raver,12
10,janardanmishra,rewa,21
10,chhotelal,robertsganj,16
10,deependersinghhooda,rohtak,18
10,dipsinhshankarsinhrathod,sabarkantha,21
10,laxminarayanyadav,sagar,21
10,raghavlakhanpal,saharanpur,19
10,vpanneerselvam,salem,9
10,ravinderkushwaha,salempur,14
10,ramchandrapaswan,samastipur,21
10,nagendrakumarpradhan,sambalpur,18
10,satyapalsingh,sambhal,17
10,sanjaykakaramchandrapatil,sangli,9
10,sharadtripathi,santkabirnagar,20
10,chhedipaswan,sasaram,20
10,ganeshsingh,satna,21
10,kalyanbanerjee,serampore,16
10,gyansingh,shahdol,1
10,ramadevi,sheohar,20
10,vincenthpala,shillong,21
10,virendrakashyap,shimla,21
10,bsyeddyurappa,shimoga,20
10,sadashivkisanlokhande,shirdi,12
10,shivajiapatil,shirur,10
10,daddanmishra,shrawasti,16
10,ritipathak,sidhi,20
10,sumedhanandsaraswati,sikar,21
10,premdasrai,sikkim,17
10,kmsushmitadev,silchar,21
10,laxmangiluwa,singhbhum,21
10,charanjeetsinghrori,sirsa,18
10,ramkumarsharma,sitamarhi,20
10,rajeshverma,sitapur,15
10,prsenthilnathan,sivaganga,9
10,omprakashyadav,siwan,6
10,sharadbansode,solapur,21
10,rameshkaushik,sonipat,21
10,rameshbidhuri,southdelhi,20
10,narendrakeshavsawaikar,southgoa,18
10,kinjarapurammohannaidu,srikakulam,17
10,knramachandran,sriperumbudur,13
10,ferozevarungandhi,sultanpur,18
10,ranjeetranjan,supaul,20
10,darshanavikramjardosh,surat,20
10,devajibhaifatepara,surendranagar,19
10,kamalbhansinghmarabi,surguja,16
10,dibyenduadhikari,tamluk,8
10,malarajyalaxmishah,tehrigarhwal,13
10,mvasanthi,tenkasi,7
10,ramprasadsarmah,tezpur,12
10,rajanbaburaovichare,thane,18
10,kparasuraman,thanjavur,10
10,rparthipan,theni,10
10,shashitharoor,thiruvananthapuram,17
10,jjayasinghthiyagarajnaterjee,thoothukkudi,13
10,cnjayadevan,thrissur,18
10,virendrakumar,tikamgarh,20
10,pkumar,tiruchirappalli,10
10,krpprabakaran,tirunelveli,10
10,varaprasadaraovelagapalli,tirupati,17
10,vsathyabama,tiruppur,13
10,pvenugopal,tiruvallur,13
10,rvanaroja,tiruvannamalai,12
10,sukhbirsinghjaunpuria,tonk-sawaimadhopur,20
10,jitendrachaudhury,tripuraeast,21
10,sankarprasaddatta,tripurawest,12
10,spmuddahanumegowda,tumkur,21
10,cksangma,tura,15
10,arjunlalmeena,udaipur,20
10,jitendrasingh,udhampur,21
10,kmshobhakarandlaje,udupichikmagalur,21
10,nityanandrai,ujiarpur,13
10,chintamanimalviya,ujjain,19
10,sultanahmed,uluberia,16
10,swamisakshijimaharaj,unnao,20
10,anantkumarhegde,uttarakannada,21
10,mullappallyramachandran,vadakara,21
10,ranjanbenbhatt,vadodara,19
10,satishchandradubey,valmikinagar,19
10,kcpatel,valsad,13
10,balasubramaniansenguttuvan,vellore,13
10,srinivaskesineni,vijayawada,18
10,srajendran,viluppuram,12
10,tradhakrishnan,virudhunagar,10
10,haribabukhambhapati,visakhapatnam,19
10,dayakarpasunoori,warangal,13
10,ramdastadas,wardha,11
10,mishanavas,wayanad,13
10,parveshsahibsinghverma,westdelhi,21
10,bhavanagawali,yavatmal-washim,11
10,bheemaraobpatil,zahirabad,15
11,nageshgodam,adilabad,22
11,ramshankar,agra,19
11,pareshrawal,ahmedabadeast,10
11,kiritsolanki,ahmedabadwest,29
11,dilipgandhi,ahmednagar,14
11,sanwarlaljat,ajmer,24
11,devendraaliasbholesingh,akbarpur,26
11,sanjaydhotre,akola,25
11,kcvenugopal,alappuzha,25
11,pkbiju,alathur,29
11,satishkumargautam,aligarh,24
11,dasrathtirkey,alipurduars,20
11,shyamacharangupta,allahabad,27
11,ajaytamta,almora,1
11,chandnath,alwar,4
11,ravindrababupandula,amalapuram,24
11,rattanlalkataria,ambala,29
11,hariompandey,ambedkarnagar,25
11,rahulgandhi,amethi,13
11,anandraoadsul,amravati,24
11,naranbhaikachhadiya,amreli,28
11,gurjeetsinghaujla,amritsar,16
11,kanwarsinghtanwar,amroha,26
11,muthamsettisrinivasarao,anakapalli,19
11,dilippatel,anand,27
11,premsinghchandumajra,anandpursahib,22
11,jcdivakarreddy,anantapur,24
11,bishnupadaray,andamanandnicobarislands,22
11,dharmendrakumar,aonla,24
11,ghari,arakkonam,16
11,geethakothapalli,araku,29
11,aparupapoddar,arambagh,24
11,velumalai,arani,17
11,taslimuddin,araria,21
11,rksingh,arrah,26
11,ninongering,arunachaleast,23
11,ladukishoreswain,aska,24
11,asampath,attingal,26
11,chandrakantbkhaire,aurangabad,18
11,sushilkumarsingh,aurangabad,27
11,birensinghengti,autonomousdistrict,20
11,mulayamsinghyadav,azamgarh,17
11,dharmendrayadav,badaun,15
11,pcgaddigoudar,bagalkot,29
11,satyapalsingh,baghpat,26
11,adhirranjanchowdhury,baharampur,28
11,sadhvisavitribaiphule,bahraich,20
11,bodhsinghbhagat,balaghat,24
11,rabindrakumarjena,balasore,27
11,bharatsingh,ballia,26
11,kmarpitaghosh,balurghat,22
11,bhaironprasadmishra,banda,29
11,pcmohan,bangalorecentral,23
11,dksuresh,bangalorerural,26
11,mamatathakur,bangaon,17
11,jayprakashnarayanyadav,banka,29
11,devvarmamoonmoonsen,bankura,22
11,kamleshpaswan,bansgaon,23
11,manshankarninama,banswara,26
11,srirammalyadri,bapatla,27
11,priyankasinghrawat,barabanki,22
11,supriyasule,baramati,28
